|dates|OutofKS_Kansas_UnitedStates.JHU_ConfirmedCases.data|OutofKS_Kansas_UnitedStates.JHU_ConfirmedCases.missing|OutofKS_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|OutofKS_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|OutofKS_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|OutofKS_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|0.0|0|0.0|0|0.0|0
0|2020-05-25|0.0|0|0.0|0|0.0|0
0|2020-05-26|0.0|0|0.0|0|0.0|0
