|dates|Madison_Illinois_UnitedStates.JHU_ConfirmedCases.data|Madison_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Madison_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Madison_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Madison_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Madison_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|490.0|0|42.0|0|0.0|0
0|2020-05-18|493.0|0|42.0|0|0.0|0
0|2020-05-19|499.0|0|45.0|0|0.0|0
0|2020-05-20|502.0|0|46.0|0|0.0|0
0|2020-05-21|506.0|0|48.0|0|0.0|0
0|2020-05-22|516.0|0|49.0|0|0.0|0
0|2020-05-23|516.0|0|49.0|0|0.0|0
