|dates|CarsonCity_Nevada_UnitedStates.JHU_ConfirmedCases.data|CarsonCity_Nevada_UnitedStates.JHU_ConfirmedCases.missing|CarsonCity_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|CarsonCity_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|CarsonCity_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|CarsonCity_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|91.0|0|4.0|0|0.0|0
0|2020-05-28|91.0|0|4.0|0|0.0|0
0|2020-05-29|91.0|0|4.0|0|0.0|0
0|2020-05-30|91.0|0|4.0|0|0.0|0
