|dates|Turner_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Turner_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Turner_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Turner_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Turner_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Turner_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|19.0|0|0.0|0|0.0|0
0|2020-05-18|19.0|0|0.0|0|0.0|0
0|2020-05-19|21.0|0|0.0|0|0.0|0
0|2020-05-20|22.0|0|0.0|0|0.0|0
0|2020-05-21|22.0|0|0.0|0|0.0|0
0|2020-05-22|22.0|0|0.0|0|0.0|0
0|2020-05-23|22.0|0|0.0|0|0.0|0
