|dates|Livingston_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Livingston_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Livingston_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Livingston_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Livingston_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Livingston_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|348.0|0|25.0|0|0.0|0
0|2020-05-18|350.0|0|25.0|0|0.0|0
0|2020-05-19|356.0|0|26.0|0|0.0|0
0|2020-05-20|358.0|0|26.0|0|0.0|0
0|2020-05-21|363.0|0|26.0|0|0.0|0
0|2020-05-22|366.0|0|26.0|0|0.0|0
0|2020-05-23|366.0|0|26.0|0|0.0|0
