|dates|Angelina_Texas_UnitedStates.JHU_ConfirmedCases.data|Angelina_Texas_UnitedStates.JHU_ConfirmedCases.missing|Angelina_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Angelina_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Angelina_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Angelina_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|193.0|0|4.0|0|0.0|0
0|2020-05-28|193.0|0|4.0|0|0.0|0
0|2020-05-29|193.0|0|4.0|0|0.0|0
0|2020-05-30|193.0|0|4.0|0|0.0|0
