|dates|PrinceEdward_Virginia_UnitedStates.JHU_ConfirmedCases.data|PrinceEdward_Virginia_UnitedStates.JHU_ConfirmedCases.missing|PrinceEdward_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|PrinceEdward_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|PrinceEdward_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|PrinceEdward_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|73.0|0|2.0|0|0.0|0
0|2020-05-18|77.0|0|2.0|0|0.0|0
0|2020-05-19|83.0|0|2.0|0|0.0|0
0|2020-05-20|86.0|0|2.0|0|0.0|0
0|2020-05-21|99.0|0|2.0|0|0.0|0
0|2020-05-22|104.0|0|2.0|0|0.0|0
0|2020-05-23|104.0|0|2.0|0|0.0|0
