|dates|Sussex_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Sussex_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Sussex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Sussex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Sussex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Sussex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1046.0|0|137.0|0|0.0|0
0|2020-05-15|1050.0|0|137.0|0|0.0|0
0|2020-05-16|1050.0|0|137.0|0|0.0|0
