|dates|Lyon_Nevada_UnitedStates.JHU_ConfirmedCases.data|Lyon_Nevada_UnitedStates.JHU_ConfirmedCases.missing|Lyon_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|Lyon_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|Lyon_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|Lyon_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|47.0|0|0.0|0|0.0|0
0|2020-05-18|48.0|0|0.0|0|0.0|0
0|2020-05-19|49.0|0|0.0|0|0.0|0
0|2020-05-20|49.0|0|0.0|0|0.0|0
0|2020-05-21|51.0|0|0.0|0|0.0|0
0|2020-05-22|51.0|0|0.0|0|0.0|0
0|2020-05-23|51.0|0|0.0|0|0.0|0
