|dates|Wayne_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Wayne_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|63.0|0|0.0|0|0.0|0
0|2020-05-28|63.0|0|0.0|0|0.0|0
0|2020-05-29|63.0|0|0.0|0|0.0|0
0|2020-05-30|63.0|0|0.0|0|0.0|0
