|dates|Broadwater_Montana_UnitedStates.JHU_ConfirmedCases.data|Broadwater_Montana_UnitedStates.JHU_ConfirmedCases.missing|Broadwater_Montana_UnitedStates.JHU_ConfirmedDeaths.data|Broadwater_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|Broadwater_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|Broadwater_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|4.0|0|0.0|0|0.0|0
0|2020-05-25|4.0|0|0.0|0|0.0|0
0|2020-05-26|4.0|0|0.0|0|0.0|0
