|dates|Cowlitz_Washington_UnitedStates.JHU_ConfirmedCases.data|Cowlitz_Washington_UnitedStates.JHU_ConfirmedCases.missing|Cowlitz_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Cowlitz_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Cowlitz_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Cowlitz_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|73.0|0|0.0|0|0.0|0
0|2020-05-28|73.0|0|0.0|0|0.0|0
0|2020-05-29|73.0|0|0.0|0|0.0|0
0|2020-05-30|73.0|0|0.0|0|0.0|0
