|dates|Hillsborough_Florida_UnitedStates.JHU_ConfirmedCases.data|Hillsborough_Florida_UnitedStates.JHU_ConfirmedCases.missing|Hillsborough_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Hillsborough_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Hillsborough_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Hillsborough_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1995.0|0|72.0|0|0.0|0
0|2020-05-28|1995.0|0|72.0|0|0.0|0
0|2020-05-29|1995.0|0|72.0|0|0.0|0
0|2020-05-30|1995.0|0|72.0|0|0.0|0
