|dates|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Transylvania_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|0.0|0|0.0|0
0|2020-05-15|7.0|0|0.0|0|0.0|0
0|2020-05-16|7.0|0|0.0|0|0.0|0
