|dates|Harrison_Iowa_UnitedStates.JHU_ConfirmedCases.data|Harrison_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Harrison_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Harrison_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Harrison_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Harrison_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|19.0|0|0.0|0|0.0|0
0|2020-05-28|19.0|0|0.0|0|0.0|0
0|2020-05-29|19.0|0|0.0|0|0.0|0
0|2020-05-30|19.0|0|0.0|0|0.0|0
