|dates|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|9.0|0|1.0|0|0.0|0
0|2020-05-25|9.0|0|1.0|0|0.0|0
0|2020-05-26|9.0|0|1.0|0|0.0|0
