|dates|Orleans_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Orleans_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Orleans_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|6768.0|0|482.0|0|0.0|0
0|2020-05-15|6787.0|0|489.0|0|0.0|0
0|2020-05-16|6787.0|0|489.0|0|0.0|0
