|dates|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Oklahoma_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1013.0|0|45.0|0|0.0|0
0|2020-05-15|1035.0|0|45.0|0|0.0|0
0|2020-05-16|1035.0|0|45.0|0|0.0|0
