|dates|Macoupin_Illinois_UnitedStates.JHU_ConfirmedCases.data|Macoupin_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Macoupin_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Macoupin_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Macoupin_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Macoupin_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|41.0|0|1.0|0|0.0|0
0|2020-05-18|41.0|0|1.0|0|0.0|0
0|2020-05-19|42.0|0|1.0|0|0.0|0
0|2020-05-20|41.0|0|1.0|0|0.0|0
0|2020-05-21|40.0|0|1.0|0|0.0|0
0|2020-05-22|41.0|0|1.0|0|0.0|0
0|2020-05-23|41.0|0|1.0|0|0.0|0
