|dates|Lancaster_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Lancaster_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Lancaster_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Lancaster_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Lancaster_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Lancaster_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|3031.0|0|282.0|0|0.0|0
0|2020-05-28|3031.0|0|282.0|0|0.0|0
0|2020-05-29|3031.0|0|282.0|0|0.0|0
0|2020-05-30|3031.0|0|282.0|0|0.0|0
