|dates|Pasco_Florida_UnitedStates.JHU_ConfirmedCases.data|Pasco_Florida_UnitedStates.JHU_ConfirmedCases.missing|Pasco_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Pasco_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Pasco_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Pasco_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|349.0|0|12.0|0|0.0|0
0|2020-05-25|360.0|0|12.0|0|0.0|0
0|2020-05-26|360.0|0|12.0|0|0.0|0
