|dates|Grundy_Missouri_UnitedStates.JHU_ConfirmedCases.data|Grundy_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Grundy_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Grundy_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Grundy_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Grundy_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|9121.0|0|409.0|0|0.0|0
0|2020-05-28|9121.0|0|409.0|0|0.0|0
0|2020-05-29|9121.0|0|409.0|0|0.0|0
0|2020-05-30|9121.0|0|409.0|0|0.0|0
