|dates|Lincoln_Oregon_UnitedStates.JHU_ConfirmedCases.data|Lincoln_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Lincoln_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Lincoln_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Lincoln_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Lincoln_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|11.0|0|0.0|0|0.0|0
0|2020-05-28|11.0|0|0.0|0|0.0|0
0|2020-05-29|11.0|0|0.0|0|0.0|0
0|2020-05-30|11.0|0|0.0|0|0.0|0
