|dates|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Cheshire_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|52.0|0|2.0|0|0.0|0
0|2020-05-25|54.0|0|2.0|0|0.0|0
0|2020-05-26|54.0|0|2.0|0|0.0|0
