|dates|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Litchfield_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1269.0|0|116.0|0|0.0|0
0|2020-05-18|1280.0|0|116.0|0|0.0|0
0|2020-05-19|1290.0|0|117.0|0|0.0|0
0|2020-05-20|1299.0|0|121.0|0|0.0|0
0|2020-05-21|1303.0|0|121.0|0|0.0|0
0|2020-05-22|1298.0|0|121.0|0|0.0|0
0|2020-05-23|1298.0|0|121.0|0|0.0|0
