|dates|Shawnee_Kansas_UnitedStates.JHU_ConfirmedCases.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Shawnee_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Shawnee_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|270.0|0|7.0|0|0.0|0
0|2020-05-28|270.0|0|7.0|0|0.0|0
0|2020-05-29|270.0|0|7.0|0|0.0|0
0|2020-05-30|270.0|0|7.0|0|0.0|0
