|dates|Kane_Illinois_UnitedStates.JHU_ConfirmedCases.data|Kane_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Kane_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Kane_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Kane_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Kane_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|3995.0|0|104.0|0|0.0|0
0|2020-05-15|4159.0|0|107.0|0|0.0|0
0|2020-05-16|4159.0|0|107.0|0|0.0|0
