|dates|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Lafayette_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|15.0|0|0.0|0|0.0|0
0|2020-05-15|16.0|0|0.0|0|0.0|0
0|2020-05-16|16.0|0|0.0|0|0.0|0
