|dates|Kleberg_Texas_UnitedStates.JHU_ConfirmedCases.data|Kleberg_Texas_UnitedStates.JHU_ConfirmedCases.missing|Kleberg_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Kleberg_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Kleberg_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Kleberg_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|1.0|0|0.0|0
0|2020-05-15|13.0|0|1.0|0|0.0|0
0|2020-05-16|13.0|0|1.0|0|0.0|0
