|dates|SantaClara_California_UnitedStates.JHU_ConfirmedCases.data|SantaClara_California_UnitedStates.JHU_ConfirmedCases.missing|SantaClara_California_UnitedStates.JHU_ConfirmedDeaths.data|SantaClara_California_UnitedStates.JHU_ConfirmedDeaths.missing|SantaClara_California_UnitedStates.JHU_ConfirmedRecoveries.data|SantaClara_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2391.0|0|134.0|0|0.0|0
0|2020-05-15|2391.0|0|134.0|0|0.0|0
0|2020-05-16|2391.0|0|134.0|0|0.0|0
