|dates|Morehouse_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Morehouse_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Morehouse_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Morehouse_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Morehouse_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Morehouse_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|121.0|0|5.0|0|0.0|0
0|2020-05-28|121.0|0|5.0|0|0.0|0
0|2020-05-29|121.0|0|5.0|0|0.0|0
0|2020-05-30|121.0|0|5.0|0|0.0|0
