|dates|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|6207.0|0|592.0|0|0.0|0
0|2020-05-25|6259.0|0|593.0|0|0.0|0
0|2020-05-26|6259.0|0|593.0|0|0.0|0
