|dates|Nassau_NewYork_UnitedStates.JHU_ConfirmedCases.data|Nassau_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Nassau_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Nassau_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Nassau_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Nassau_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|40034.0|0|2137.0|0|0.0|0
0|2020-05-28|40034.0|0|2137.0|0|0.0|0
0|2020-05-29|40034.0|0|2137.0|0|0.0|0
0|2020-05-30|40034.0|0|2137.0|0|0.0|0
