|dates|Lee_Iowa_UnitedStates.JHU_ConfirmedCases.data|Lee_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Lee_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Lee_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Lee_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Lee_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|22.0|0|0.0|0|0.0|0
0|2020-05-25|22.0|0|0.0|0|0.0|0
0|2020-05-26|22.0|0|0.0|0|0.0|0
