|dates|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Garvin_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|15.0|0|1.0|0|0.0|0
0|2020-05-18|15.0|0|1.0|0|0.0|0
0|2020-05-19|15.0|0|1.0|0|0.0|0
0|2020-05-20|15.0|0|1.0|0|0.0|0
0|2020-05-21|15.0|0|1.0|0|0.0|0
0|2020-05-22|15.0|0|1.0|0|0.0|0
0|2020-05-23|15.0|0|1.0|0|0.0|0
