|dates|Clayton_Georgia_UnitedStates.JHU_ConfirmedCases.data|Clayton_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Clayton_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Clayton_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Clayton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Clayton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1189.0|0|46.0|0|0.0|0
0|2020-05-28|1189.0|0|46.0|0|0.0|0
0|2020-05-29|1189.0|0|46.0|0|0.0|0
0|2020-05-30|1189.0|0|46.0|0|0.0|0
