|dates|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedCases.data|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1074.0|0|7.0|0|0.0|0
0|2020-05-28|1074.0|0|7.0|0|0.0|0
0|2020-05-29|1074.0|0|7.0|0|0.0|0
0|2020-05-30|1074.0|0|7.0|0|0.0|0
