|dates|Ellis_Kansas_UnitedStates.JHU_ConfirmedCases.data|Ellis_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Ellis_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Ellis_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Ellis_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Ellis_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|8.0|0|0.0|0|0.0|0
0|2020-05-28|8.0|0|0.0|0|0.0|0
0|2020-05-29|8.0|0|0.0|0|0.0|0
0|2020-05-30|8.0|0|0.0|0|0.0|0
