|dates|Clare_Michigan_UnitedStates.JHU_ConfirmedCases.data|Clare_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Clare_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Clare_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Clare_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Clare_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|17.0|0|2.0|0|0.0|0
0|2020-05-28|17.0|0|2.0|0|0.0|0
0|2020-05-29|17.0|0|2.0|0|0.0|0
0|2020-05-30|17.0|0|2.0|0|0.0|0
