|dates|Marshall_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Marshall_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Marshall_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Marshall_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Marshall_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Marshall_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|76.0|0|3.0|0|0.0|0
0|2020-05-28|76.0|0|3.0|0|0.0|0
0|2020-05-29|76.0|0|3.0|0|0.0|0
0|2020-05-30|76.0|0|3.0|0|0.0|0
