|dates|Bibb_Georgia_UnitedStates.JHU_ConfirmedCases.data|Bibb_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Bibb_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Bibb_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Bibb_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Bibb_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|384.0|0|16.0|0|0.0|0
0|2020-05-15|391.0|0|16.0|0|0.0|0
0|2020-05-16|391.0|0|16.0|0|0.0|0
