|dates|Rapides_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Rapides_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Rapides_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Rapides_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Rapides_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Rapides_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|679.0|0|23.0|0|0.0|0
0|2020-05-28|679.0|0|23.0|0|0.0|0
0|2020-05-29|679.0|0|23.0|0|0.0|0
0|2020-05-30|679.0|0|23.0|0|0.0|0
