|dates|Whatcom_Washington_UnitedStates.JHU_ConfirmedCases.data|Whatcom_Washington_UnitedStates.JHU_ConfirmedCases.missing|Whatcom_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Whatcom_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Whatcom_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Whatcom_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|368.0|0|36.0|0|0.0|0
0|2020-05-25|369.0|0|36.0|0|0.0|0
0|2020-05-26|369.0|0|36.0|0|0.0|0
