|dates|Harper_Kansas_UnitedStates.JHU_ConfirmedCases.data|Harper_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Harper_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Harper_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Harper_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Harper_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2.0|0|0.0|0|0.0|0
0|2020-05-28|2.0|0|0.0|0|0.0|0
0|2020-05-29|2.0|0|0.0|0|0.0|0
0|2020-05-30|2.0|0|0.0|0|0.0|0
