|dates|Swift_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Swift_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Swift_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Swift_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Swift_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Swift_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|13.0|0|0.0|0|0.0|0
0|2020-05-18|13.0|0|0.0|0|0.0|0
0|2020-05-19|13.0|0|0.0|0|0.0|0
0|2020-05-20|13.0|0|0.0|0|0.0|0
0|2020-05-21|14.0|0|0.0|0|0.0|0
0|2020-05-22|15.0|0|0.0|0|0.0|0
0|2020-05-23|15.0|0|0.0|0|0.0|0
