|dates|Montgomery_Maryland_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|8206.0|0|475.0|0|0.0|0
0|2020-05-18|8417.0|0|480.0|0|0.0|0
0|2020-05-19|8950.0|0|503.0|0|0.0|0
0|2020-05-20|9052.0|0|515.0|0|0.0|0
0|2020-05-21|9260.0|0|528.0|0|0.0|0
0|2020-05-22|9432.0|0|540.0|0|0.0|0
0|2020-05-23|9432.0|0|540.0|0|0.0|0
