|dates|Washington_Idaho_UnitedStates.JHU_ConfirmedCases.data|Washington_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Washington_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|23.0|0|0.0|0|0.0|0
0|2020-05-18|30.0|0|0.0|0|0.0|0
0|2020-05-19|30.0|0|0.0|0|0.0|0
0|2020-05-20|32.0|0|0.0|0|0.0|0
0|2020-05-21|32.0|0|0.0|0|0.0|0
0|2020-05-22|34.0|0|0.0|0|0.0|0
0|2020-05-23|34.0|0|0.0|0|0.0|0
