|dates|Lewis_NewYork_UnitedStates.JHU_ConfirmedCases.data|Lewis_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Lewis_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Lewis_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Lewis_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Lewis_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|0.0|0|0.0|0
0|2020-05-15|12.0|0|0.0|0|0.0|0
0|2020-05-16|12.0|0|0.0|0|0.0|0
