|dates|Creek_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Creek_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Creek_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Creek_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Creek_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Creek_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|83.0|0|7.0|0|0.0|0
0|2020-05-15|83.0|0|7.0|0|0.0|0
0|2020-05-16|83.0|0|7.0|0|0.0|0
