|dates|Muscatine_Iowa_UnitedStates.JHU_ConfirmedCases.data|Muscatine_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Muscatine_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Muscatine_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Muscatine_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Muscatine_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|532.0|0|33.0|0|0.0|0
0|2020-05-18|532.0|0|33.0|0|0.0|0
0|2020-05-19|531.0|0|33.0|0|0.0|0
0|2020-05-20|535.0|0|35.0|0|0.0|0
0|2020-05-21|540.0|0|35.0|0|0.0|0
0|2020-05-22|540.0|0|35.0|0|0.0|0
0|2020-05-23|540.0|0|35.0|0|0.0|0
