|dates|Defiance_Ohio_UnitedStates.JHU_ConfirmedCases.data|Defiance_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Defiance_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Defiance_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Defiance_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Defiance_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|25.0|0|1.0|0|0.0|0
0|2020-05-15|25.0|0|1.0|0|0.0|0
0|2020-05-16|25.0|0|1.0|0|0.0|0
