|dates|Cleburne_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Cleburne_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Cleburne_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Cleburne_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Cleburne_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Cleburne_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|72.0|0|4.0|0|0.0|0
0|2020-05-18|72.0|0|4.0|0|0.0|0
0|2020-05-19|72.0|0|4.0|0|0.0|0
0|2020-05-20|73.0|0|4.0|0|0.0|0
0|2020-05-21|73.0|0|4.0|0|0.0|0
0|2020-05-22|73.0|0|4.0|0|0.0|0
0|2020-05-23|73.0|0|4.0|0|0.0|0
