|dates|Otsego_Michigan_UnitedStates.JHU_ConfirmedCases.data|Otsego_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Otsego_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Otsego_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Otsego_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Otsego_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|99.0|0|10.0|0|0.0|0
0|2020-05-18|99.0|0|10.0|0|0.0|0
0|2020-05-19|99.0|0|10.0|0|0.0|0
0|2020-05-20|99.0|0|10.0|0|0.0|0
0|2020-05-21|99.0|0|10.0|0|0.0|0
0|2020-05-22|100.0|0|10.0|0|0.0|0
0|2020-05-23|100.0|0|10.0|0|0.0|0
