|dates|Juneau_Alaska_UnitedStates.JHU_ConfirmedCases.data|Juneau_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Juneau_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Juneau_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Juneau_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Juneau_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|31.0|0|0.0|0|0.0|0
0|2020-05-28|31.0|0|0.0|0|0.0|0
0|2020-05-29|31.0|0|0.0|0|0.0|0
0|2020-05-30|31.0|0|0.0|0|0.0|0
