|dates|Hancock_Ohio_UnitedStates.JHU_ConfirmedCases.data|Hancock_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Hancock_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Hancock_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Hancock_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Hancock_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|45.0|0|1.0|0|0.0|0
0|2020-05-18|46.0|0|1.0|0|0.0|0
0|2020-05-19|46.0|0|1.0|0|0.0|0
0|2020-05-20|46.0|0|1.0|0|0.0|0
0|2020-05-21|47.0|0|1.0|0|0.0|0
0|2020-05-22|47.0|0|1.0|0|0.0|0
0|2020-05-23|47.0|0|1.0|0|0.0|0
