|dates|Adams_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Adams_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Adams_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Adams_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Adams_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Adams_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|186.0|0|15.0|0|0.0|0
0|2020-05-25|188.0|0|15.0|0|0.0|0
0|2020-05-26|188.0|0|15.0|0|0.0|0
