|dates|Laramie_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Laramie_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Laramie_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Laramie_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Laramie_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Laramie_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|181.0|0|0.0|0|0.0|0
0|2020-05-18|181.0|0|0.0|0|0.0|0
0|2020-05-19|183.0|0|0.0|0|0.0|0
0|2020-05-20|182.0|0|0.0|0|0.0|0
0|2020-05-21|182.0|0|0.0|0|0.0|0
0|2020-05-22|182.0|0|0.0|0|0.0|0
0|2020-05-23|182.0|0|0.0|0|0.0|0
