|dates|Wabash_Indiana_UnitedStates.JHU_ConfirmedCases.data|Wabash_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Wabash_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Wabash_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Wabash_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Wabash_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|72.0|0|2.0|0|0.0|0
0|2020-05-25|72.0|0|2.0|0|0.0|0
0|2020-05-26|72.0|0|2.0|0|0.0|0
