|dates|Arapahoe_Colorado_UnitedStates.JHU_ConfirmedCases.data|Arapahoe_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Arapahoe_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Arapahoe_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Arapahoe_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Arapahoe_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|4166.0|0|298.0|0|0.0|0
0|2020-05-28|4166.0|0|298.0|0|0.0|0
0|2020-05-29|4166.0|0|298.0|0|0.0|0
0|2020-05-30|4166.0|0|298.0|0|0.0|0
