|dates|Perry_Missouri_UnitedStates.JHU_ConfirmedCases.data|Perry_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Perry_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Perry_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Perry_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Perry_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|46.0|0|0.0|0|0.0|0
0|2020-05-18|47.0|0|0.0|0|0.0|0
0|2020-05-19|47.0|0|0.0|0|0.0|0
0|2020-05-20|47.0|0|0.0|0|0.0|0
0|2020-05-21|48.0|0|0.0|0|0.0|0
0|2020-05-22|48.0|0|0.0|0|0.0|0
0|2020-05-23|48.0|0|0.0|0|0.0|0
