|dates|Scioto_Ohio_UnitedStates.JHU_ConfirmedCases.data|Scioto_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Scioto_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Scioto_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Scioto_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Scioto_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|15.0|0|0.0|0|0.0|0
0|2020-05-28|15.0|0|0.0|0|0.0|0
0|2020-05-29|15.0|0|0.0|0|0.0|0
0|2020-05-30|15.0|0|0.0|0|0.0|0
