|dates|Levy_Florida_UnitedStates.JHU_ConfirmedCases.data|Levy_Florida_UnitedStates.JHU_ConfirmedCases.missing|Levy_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Levy_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Levy_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Levy_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|27.0|0|0.0|0|0.0|0
0|2020-05-25|29.0|0|0.0|0|0.0|0
0|2020-05-26|29.0|0|0.0|0|0.0|0
