|dates|Burlington_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Burlington_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Burlington_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Burlington_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Burlington_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Burlington_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|4432.0|0|275.0|0|0.0|0
0|2020-05-28|4432.0|0|275.0|0|0.0|0
0|2020-05-29|4432.0|0|275.0|0|0.0|0
0|2020-05-30|4432.0|0|275.0|0|0.0|0
