|dates|Pierce_Washington_UnitedStates.JHU_ConfirmedCases.data|Pierce_Washington_UnitedStates.JHU_ConfirmedCases.missing|Pierce_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Pierce_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Pierce_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Pierce_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1856.0|0|75.0|0|0.0|0
0|2020-05-28|1856.0|0|75.0|0|0.0|0
0|2020-05-29|1856.0|0|75.0|0|0.0|0
0|2020-05-30|1856.0|0|75.0|0|0.0|0
